sale_id,product_id,channel,region,quantity,discount_pct,returned_flag,date,customer_id
SALE-0000328,SKU-02774,Online,East,5,0.43,0,2024-11-11,CUST-002171
SALE-0000329,SKU-02417,Online,South,7,0.19,1,2025-01-30,CUST-005719
SALE-0000330,SKU-01239,Wholesale,South,7,0.49,0,2025-06-14,CUST-001128
SALE-0000331,SKU-06713,Online,North,1,0.0,0,2024-11-06,CUST-004003
SALE-0000332,SKU-00741,Online,North,3,0.11,0,2024-07-31,CUST-006055
SALE-0000333,SKU-06471,Wholesale,West,6,0.35,0,2025-06-02,CUST-004670
SALE-0000334,SKU-09728,Online,North,1,0.45,0,2024-10-02,CUST-002585
SALE-0000335,SKU-07492,Online,West,1,0.33,0,2025-05-03,CUST-007180
SALE-0000336,SKU-00369,Online,West,9,0.11,0,2025-03-07,CUST-008901
SALE-0000337,SKU-04910,Online,West,4,0.06,0,2025-03-04,CUST-004957
SALE-0000338,SKU-05220,Retail,South,1,0.44,0,2024-12-05,CUST-008667
SALE-0000339,SKU-09291,Online,West,8,0.13,0,2025-04-27,CUST-000129
SALE-0000340,SKU-07605,Retail,East,8,0.45,0,2025-03-03,CUST-009087
SALE-0000341,SKU-09584,Online,North,3,0.39,0,2024-07-17,CUST-004906
SALE-0000342,SKU-06207,Retail,East,9,0.45,0,2025-05-23,CUST-001698
SALE-0000343,SKU-01648,Wholesale,West,5,0.15,0,2024-07-09,CUST-002201
SALE-0000344,SKU-09871,Online,South,6,0.16,0,2025-06-28,CUST-004334
SALE-0000345,SKU-02825,Online,North,4,0.13,0,2025-06-12,CUST-001892
SALE-0000346,SKU-04171,Online,North,7,0.09,0,2025-05-05,CUST-001754
SALE-0000347,SKU-05910,Online,South,3,0.11,0,2025-02-21,CUST-009065
SALE-0000348,SKU-03782,Online,South,7,0.36,0,2024-07-22,CUST-002547
SALE-0000349,SKU-03129,Retail,West,3,0.32,0,2024-07-10,CUST-004463
SALE-0000350,SKU-09465,Online,West,9,0.28,0,2025-06-30,CUST-004617
SALE-0000351,SKU-01980,Retail,South,2,0.35,0,2024-08-02,CUST-009910
SALE-0000352,SKU-06613,Online,West,2,0.36,0,2025-07-04,CUST-003451
SALE-0000353,SKU-06023,Online,West,7,0.28,0,2024-11-04,CUST-005618
SALE-0000354,SKU-06082,Retail,North,7,0.29,0,2025-05-21,CUST-003336
SALE-0000355,SKU-09769,Online,North,6,0.4,0,2024-11-24,CUST-004326
SALE-0000356,SKU-07833,Online,North,3,0.25,0,2024-10-08,CUST-008281
SALE-0000357,SKU-09662,Online,West,7,0.12,0,2025-02-27,CUST-008005
SALE-0000358,SKU-09172,Retail,West,4,0.45,0,2024-10-09,CUST-004115
SALE-0000359,SKU-01256,Online,West,8,0.23,0,2024-07-17,CUST-000833
SALE-0000360,SKU-09834,Retail,East,2,0.38,0,2025-06-18,CUST-001513
SALE-0000361,SKU-00300,Online,South,5,0.01,0,2025-04-20,CUST-006940
SALE-0000362,SKU-07810,Wholesale,South,1,0.2,0,2025-05-29,CUST-004534
SALE-0000363,SKU-04522,Online,North,9,0.18,0,2025-04-24,CUST-000723
SALE-0000364,SKU-03043,Online,East,4,0.08,0,2025-02-21,CUST-000059
SALE-0000365,SKU-08593,Online,West,9,0.18,0,2024-08-18,CUST-005465
SALE-0000366,SKU-01281,Retail,East,1,0.47,0,2025-02-01,CUST-002144
SALE-0000367,SKU-09054,Retail,North,8,0.48,0,2024-12-18,CUST-004292
SALE-0000368,SKU-04590,Online,North,7,0.47,0,2025-02-22,CUST-002648
SALE-0000369,SKU-08134,Online,West,6,0.48,0,2024-12-15,CUST-007240
SALE-0000370,SKU-06633,Online,North,5,0.41,0,2024-10-25,CUST-009039
SALE-0000371,SKU-02785,Online,East,5,0.18,0,2025-01-12,CUST-007008
SALE-0000372,SKU-07399,Online,West,2,0.25,0,2024-08-07,CUST-009190
SALE-0000373,SKU-06709,Online,South,3,0.32,0,2025-02-21,CUST-000159
SALE-0000374,SKU-07174,Online,West,1,0.24,0,2025-03-17,CUST-001833
SALE-0000375,SKU-04160,Online,North,1,0.21,0,2025-06-06,CUST-001233
SALE-0000376,SKU-09304,Online,East,4,0.41,0,2025-06-14,CUST-002443
SALE-0000377,SKU-09249,Online,North,2,0.09,1,2024-07-24,CUST-008939
SALE-0000378,SKU-09288,Online,South,2,0.2,0,2025-06-27,CUST-000591
SALE-0000379,SKU-02301,Online,South,3,0.3,0,2025-03-07,CUST-006050
SALE-0000380,SKU-06251,Wholesale,North,7,0.36,0,2024-11-08,CUST-009544
SALE-0000381,SKU-07970,Retail,West,3,0.03,0,2025-03-30,CUST-009053
SALE-0000382,SKU-03992,Retail,West,5,0.08,0,2024-09-22,CUST-002427
SALE-0000383,SKU-00514,Online,West,8,0.13,0,2025-02-03,CUST-007042
SALE-0000384,SKU-04232,Retail,East,3,0.18,0,2025-03-28,CUST-002089
SALE-0000385,SKU-06553,Online,South,3,0.2,0,2025-05-25,CUST-000686
SALE-0000386,SKU-08313,Online,West,1,0.07,0,2025-06-29,CUST-005051
SALE-0000387,SKU-09694,Online,South,7,0.37,0,2024-12-31,CUST-005975
SALE-0000388,SKU-02848,Online,South,4,0.07,0,2025-03-01,CUST-000654
SALE-0000389,SKU-01118,Wholesale,North,4,0.17,0,2024-11-27,CUST-005863
SALE-0000390,SKU-08697,Retail,North,1,0.17,0,2025-03-11,CUST-003442
SALE-0000391,SKU-09816,Retail,North,3,0.19,0,2024-08-15,CUST-004089
SALE-0000392,SKU-07862,Online,West,6,0.15,0,2025-04-30,CUST-001685
SALE-0000393,SKU-02239,Retail,East,8,0.04,0,2025-03-18,CUST-005795
SALE-0000394,SKU-06601,Online,East,5,0.17,0,2025-03-11,CUST-009174
SALE-0000395,SKU-02434,Online,South,7,0.37,0,2025-06-12,CUST-006659
SALE-0000396,SKU-08995,Online,East,5,0.4,0,2024-09-05,CUST-002533
SALE-0000397,SKU-07010,Online,South,6,0.33,0,2024-09-14,CUST-003879
SALE-0000398,SKU-07167,Online,West,1,0.48,0,2024-12-27,CUST-002663
SALE-0000399,SKU-04374,Online,South,3,0.3,0,2024-07-29,CUST-002901
SALE-0000400,SKU-08147,Online,South,6,0.09,0,2025-05-15,CUST-006756
SALE-0000401,SKU-01472,Retail,South,9,0.38,0,2024-11-16,CUST-000407
SALE-0000402,SKU-09019,Retail,North,4,0.0,0,2024-09-01,CUST-002939
SALE-0000403,SKU-01429,Online,East,2,0.26,0,2024-08-20,CUST-005443
SALE-0000404,SKU-04875,Retail,West,4,0.42,0,2025-02-05,CUST-006746
SALE-0000405,SKU-07924,Retail,East,5,0.06,0,2024-08-27,CUST-004066
SALE-0000406,SKU-04307,Online,West,6,0.31,0,2025-03-24,CUST-004372
SALE-0000407,SKU-03782,Retail,North,9,0.26,0,2024-07-27,CUST-002609
SALE-0000408,SKU-02318,Wholesale,West,9,0.25,0,2025-06-23,CUST-001772
SALE-0000409,SKU-06689,Retail,West,1,0.32,0,2025-06-26,CUST-006268
SALE-0000410,SKU-01007,Online,West,5,0.21,0,2025-06-02,CUST-000635
SALE-0000411,SKU-01638,Online,West,1,0.15,0,2024-10-25,CUST-007712
SALE-0000412,SKU-09037,Online,East,2,0.39,0,2024-09-13,CUST-003645
SALE-0000413,SKU-05112,Wholesale,East,2,0.21,0,2024-10-15,CUST-003270
SALE-0000414,SKU-07450,Wholesale,North,3,0.25,0,2025-02-19,CUST-007542
SALE-0000415,SKU-03288,Online,West,8,0.13,0,2025-01-28,CUST-005729
SALE-0000416,SKU-05441,Retail,West,8,0.14,0,2025-02-12,CUST-005001
SALE-0000417,SKU-02862,Online,West,1,0.35,0,2025-01-01,CUST-003729
SALE-0000418,SKU-00639,Online,North,5,0.15,0,2024-09-26,CUST-003653
SALE-0000419,SKU-08685,Online,West,6,0.48,0,2024-09-07,CUST-000388
SALE-0000420,SKU-05726,Wholesale,West,1,0.07,0,2024-10-23,CUST-003165
SALE-0000421,SKU-02176,Online,South,5,0.29,0,2025-02-13,CUST-006529
SALE-0000422,SKU-05596,Wholesale,East,3,0.4,0,2025-02-13,CUST-005379
SALE-0000423,SKU-01486,Online,South,2,0.29,0,2024-10-17,CUST-004565
SALE-0000424,SKU-06582,Online,East,5,0.04,1,2024-12-16,CUST-001138
SALE-0000425,SKU-04544,Wholesale,East,9,0.3,0,2025-01-28,CUST-004574
SALE-0000426,SKU-05222,Online,North,7,0.05,0,2025-06-30,CUST-005754
SALE-0000427,SKU-08751,Online,East,5,0.23,0,2024-07-17,CUST-008347
SALE-0000428,SKU-03749,Online,North,4,0.38,0,2025-06-03,CUST-006549
SALE-0000429,SKU-09162,Online,West,5,0.23,0,2025-01-19,CUST-008786
SALE-0000430,SKU-05033,Online,South,3,0.43,0,2024-07-14,CUST-005426
SALE-0000431,SKU-06427,Online,West,3,0.16,0,2025-04-23,CUST-000453
SALE-0000432,SKU-04010,Online,North,9,0.35,0,2025-02-10,CUST-001890
SALE-0000433,SKU-05324,Retail,West,6,0.07,0,2025-06-16,CUST-004280
SALE-0000434,SKU-08278,Online,East,7,0.44,0,2024-10-14,CUST-002926
SALE-0000435,SKU-05444,Wholesale,South,7,0.44,0,2024-11-03,CUST-009513
SALE-0000436,SKU-06308,Online,East,7,0.02,1,2025-03-10,CUST-004350
SALE-0000437,SKU-03129,Retail,South,4,0.31,0,2025-04-08,CUST-000627
SALE-0000438,SKU-04302,Online,North,8,0.18,0,2024-09-10,CUST-001777
SALE-0000439,SKU-06028,Online,North,3,0.13,0,2024-07-16,CUST-009775
SALE-0000440,SKU-05410,Wholesale,North,3,0.02,0,2024-08-13,CUST-007120
SALE-0000441,SKU-00947,Online,West,4,0.05,0,2025-02-05,CUST-005664
SALE-0000442,SKU-03209,Online,North,6,0.21,0,2024-09-04,CUST-005140
SALE-0000443,SKU-03441,Retail,East,2,0.23,0,2024-12-30,CUST-007150
SALE-0000444,SKU-01546,Online,East,9,0.39,0,2025-04-05,CUST-009933
SALE-0000445,SKU-03508,Retail,North,4,0.22,0,2024-10-07,CUST-008380
SALE-0000446,SKU-00030,Online,West,1,0.29,0,2025-01-22,CUST-001895
SALE-0000447,SKU-09664,Online,North,7,0.04,0,2025-03-18,CUST-006312
SALE-0000448,SKU-01410,Retail,West,2,0.2,0,2025-05-31,CUST-009447
SALE-0000449,SKU-03680,Online,North,4,0.28,0,2025-02-06,CUST-003115
SALE-0000450,SKU-08721,Online,South,9,0.39,0,2024-10-17,CUST-004174
SALE-0000451,SKU-05148,Online,East,3,0.08,0,2024-11-02,CUST-000728
SALE-0000452,SKU-00126,Online,North,1,0.33,0,2024-08-10,CUST-007145
SALE-0000453,SKU-04909,Online,South,4,0.2,0,2025-05-27,CUST-000028
SALE-0000454,SKU-06643,Online,East,8,0.47,0,2024-07-26,CUST-008519
SALE-0000455,SKU-03259,Retail,East,4,0.29,1,2024-07-19,CUST-008822
SALE-0000456,SKU-08846,Online,South,6,0.01,0,2024-12-17,CUST-003229
SALE-0000457,SKU-08142,Retail,South,6,0.23,0,2024-07-27,CUST-005968
SALE-0000458,SKU-08933,Online,East,1,0.22,1,2024-10-31,CUST-007067
SALE-0000459,SKU-02262,Online,South,7,0.03,0,2025-05-21,CUST-001147
SALE-0000460,SKU-07954,Online,West,5,0.1,0,2025-06-07,CUST-005410
SALE-0000461,SKU-08483,Retail,East,5,0.48,0,2025-05-08,CUST-005144
SALE-0000462,SKU-01694,Online,East,7,0.19,0,2025-06-21,CUST-002042
SALE-0000463,SKU-05888,Wholesale,North,9,0.26,0,2025-05-24,CUST-004921
SALE-0000464,SKU-04645,Retail,East,9,0.23,0,2024-08-13,CUST-008309
SALE-0000465,SKU-09512,Retail,North,7,0.15,0,2025-03-10,CUST-005068
SALE-0000466,SKU-02822,Online,West,3,0.24,0,2025-06-05,CUST-006692
SALE-0000467,SKU-03663,Online,South,5,0.5,0,2025-04-18,CUST-005345
SALE-0000468,SKU-05195,Retail,West,9,0.49,0,2025-05-03,CUST-006593
SALE-0000469,SKU-01396,Retail,East,2,0.44,0,2025-05-18,CUST-004845
SALE-0000470,SKU-02968,Online,East,7,0.04,0,2024-07-14,CUST-009084
SALE-0000471,SKU-03962,Retail,South,7,0.01,0,2025-05-04,CUST-002086
SALE-0000472,SKU-02615,Retail,West,1,0.07,0,2024-12-18,CUST-003144
SALE-0000473,SKU-06871,Wholesale,West,5,0.33,0,2025-01-15,CUST-006889
SALE-0000474,SKU-01545,Online,East,8,0.37,0,2025-03-24,CUST-006212
SALE-0000475,SKU-05226,Retail,North,1,0.04,0,2025-05-08,CUST-002852
SALE-0000476,SKU-09973,Online,East,2,0.3,0,2024-07-24,CUST-009325
SALE-0000477,SKU-07987,Retail,East,4,0.24,0,2024-07-19,CUST-004931
SALE-0000478,SKU-04883,Online,South,2,0.31,0,2024-07-29,CUST-006654
SALE-0000479,SKU-04434,Online,East,1,0.05,0,2025-05-06,CUST-008978
SALE-0000480,SKU-07035,Wholesale,South,1,0.34,0,2025-03-14,CUST-000007
SALE-0000481,SKU-09249,Online,West,2,0.36,0,2025-05-19,CUST-004979
SALE-0000482,SKU-09638,Retail,East,3,0.09,0,2024-10-08,CUST-004701
SALE-0000483,SKU-01097,Wholesale,West,2,0.42,0,2025-01-10,CUST-003444
SALE-0000484,SKU-01205,Online,West,9,0.03,0,2025-07-07,CUST-007044
SALE-0000485,SKU-07948,Retail,West,9,0.0,0,2024-11-08,CUST-009503
SALE-0000486,SKU-07320,Retail,West,5,0.4,0,2024-08-30,CUST-009940
SALE-0000487,SKU-03584,Online,West,4,0.26,0,2025-04-16,CUST-005280
SALE-0000488,SKU-07540,Online,South,7,0.15,0,2024-10-07,CUST-007619
SALE-0000489,SKU-07141,Retail,South,2,0.08,0,2025-02-02,CUST-007239
SALE-0000490,SKU-02039,Online,West,8,0.46,0,2024-08-03,CUST-007245
SALE-0000491,SKU-08180,Online,West,4,0.22,0,2024-08-14,CUST-003502
SALE-0000492,SKU-09925,Retail,South,9,0.18,0,2024-08-17,CUST-008376
SALE-0000493,SKU-05927,Online,East,3,0.01,0,2025-07-02,CUST-007753
SALE-0000494,SKU-08224,Online,West,9,0.25,0,2024-07-16,CUST-002781
SALE-0000495,SKU-02975,Online,West,3,0.02,0,2024-11-20,CUST-001390
SALE-0000496,SKU-03569,Online,East,3,0.29,0,2024-11-02,CUST-004650
SALE-0000497,SKU-08207,Online,West,7,0.28,0,2025-06-14,CUST-008446
SALE-0000498,SKU-08299,Online,North,5,0.16,0,2024-10-07,CUST-005492
SALE-0000499,SKU-03794,Online,North,5,0.2,0,2024-09-19,CUST-001531
SALE-0000500,SKU-00202,Retail,West,3,0.27,0,2025-05-21,CUST-003849
SALE-0000501,SKU-07957,Online,East,5,0.22,0,2024-10-17,CUST-005086
SALE-0000502,SKU-07386,Online,South,7,0.23,1,2024-09-02,CUST-003681
SALE-0000503,SKU-06008,Online,North,7,0.27,0,2025-04-08,CUST-003263
SALE-0000504,SKU-01795,Retail,East,2,0.45,0,2025-03-16,CUST-002415
SALE-0000505,SKU-01409,Retail,West,2,0.11,0,2024-08-17,CUST-000401
SALE-0000506,SKU-00917,Online,North,3,0.49,0,2025-06-23,CUST-000758
SALE-0000507,SKU-04432,Wholesale,South,3,0.03,0,2025-04-06,CUST-004012
SALE-0000508,SKU-07779,Online,South,6,0.44,1,2025-04-12,CUST-007785
SALE-0000509,SKU-09877,Online,South,2,0.22,0,2025-05-15,CUST-001194
SALE-0000510,SKU-06347,Online,West,7,0.14,0,2024-11-13,CUST-007462
SALE-0000511,SKU-03167,Online,North,7,0.32,0,2024-09-21,CUST-006791
SALE-0000512,SKU-07345,Online,West,5,0.3,0,2025-05-05,CUST-009432
SALE-0000513,SKU-00065,Online,East,2,0.43,0,2025-01-11,CUST-003186
SALE-0000514,SKU-04649,Online,North,9,0.01,0,2024-12-15,CUST-006292
SALE-0000515,SKU-04320,Wholesale,East,7,0.3,0,2025-04-17,CUST-008100
SALE-0000516,SKU-03651,Retail,South,6,0.39,0,2025-06-23,CUST-006548
SALE-0000517,SKU-06399,Retail,North,1,0.43,0,2024-10-02,CUST-003998
SALE-0000518,SKU-02016,Online,West,1,0.36,0,2025-03-25,CUST-002418
SALE-0000519,SKU-09514,Wholesale,South,2,0.12,0,2024-08-06,CUST-000091
SALE-0000520,SKU-04025,Online,West,6,0.31,0,2024-12-18,CUST-001747
SALE-0000521,SKU-06315,Online,South,7,0.23,0,2025-04-22,CUST-006966
SALE-0000522,SKU-08805,Online,North,7,0.29,0,2024-07-19,CUST-003586
SALE-0000523,SKU-08844,Retail,West,8,0.11,0,2025-05-10,CUST-002882
SALE-0000524,SKU-01388,Online,North,3,0.04,1,2024-12-30,CUST-008487
SALE-0000525,SKU-05180,Online,West,3,0.21,0,2024-09-26,CUST-007612
SALE-0000526,SKU-06599,Online,West,2,0.24,0,2025-05-11,CUST-000823
SALE-0000527,SKU-06480,Retail,South,4,0.01,0,2024-07-28,CUST-009133
SALE-0000528,SKU-04764,Wholesale,North,3,0.05,0,2024-11-02,CUST-004083
SALE-0000529,SKU-04110,Retail,West,8,0.49,0,2024-08-27,CUST-001989
SALE-0000530,SKU-05536,Online,East,6,0.28,0,2025-05-03,CUST-007479
SALE-0000531,SKU-03129,Online,West,6,0.45,0,2025-01-18,CUST-002185
SALE-0000532,SKU-04867,Retail,East,4,0.24,0,2024-12-12,CUST-007613
SALE-0000533,SKU-05086,Online,East,7,0.37,0,2024-11-01,CUST-008703
SALE-0000534,SKU-00538,Retail,West,4,0.09,0,2024-08-16,CUST-009158
SALE-0000535,SKU-07930,Retail,South,2,0.3,0,2025-05-13,CUST-009756
SALE-0000536,SKU-05032,Online,North,1,0.35,0,2024-11-12,CUST-005199
SALE-0000537,SKU-05999,Online,South,4,0.17,0,2025-04-20,CUST-007252
SALE-0000538,SKU-07680,Online,South,1,0.28,0,2024-10-08,CUST-008271
SALE-0000539,SKU-02038,Wholesale,West,8,0.31,0,2024-07-21,CUST-006992
SALE-0000540,SKU-09155,Online,East,7,0.26,0,2025-04-19,CUST-008977
SALE-0000541,SKU-01244,Online,East,1,0.48,0,2024-12-25,CUST-007306
SALE-0000542,SKU-07118,Online,West,7,0.32,0,2024-09-25,CUST-002608
SALE-0000543,SKU-08725,Retail,North,8,0.04,0,2025-03-19,CUST-007778
SALE-0000544,SKU-03131,Online,South,5,0.43,0,2024-08-13,CUST-007374
SALE-0000545,SKU-05480,Online,East,7,0.13,0,2024-07-20,CUST-004247
SALE-0000546,SKU-01654,Retail,East,4,0.19,0,2024-07-10,CUST-004051
SALE-0000547,SKU-08305,Online,North,5,0.37,0,2024-10-08,CUST-004544
SALE-0000548,SKU-07975,Online,South,3,0.37,0,2024-11-19,CUST-008541
SALE-0000549,SKU-09492,Wholesale,West,8,0.28,0,2024-09-17,CUST-007940
SALE-0000550,SKU-02305,Online,West,4,0.01,0,2025-02-02,CUST-003920
SALE-0000551,SKU-06921,Online,East,9,0.1,0,2025-01-17,CUST-004500
SALE-0000552,SKU-09894,Retail,East,9,0.38,0,2024-08-15,CUST-007207
SALE-0000553,SKU-03815,Retail,North,1,0.14,0,2024-08-04,CUST-001270
SALE-0000554,SKU-08413,Online,South,3,0.36,0,2025-02-15,CUST-004682
SALE-0000555,SKU-05039,Online,West,9,0.04,0,2024-08-19,CUST-003842
SALE-0000556,SKU-03782,Online,North,6,0.49,0,2025-05-19,CUST-004452
SALE-0000557,SKU-01959,Online,East,7,0.25,0,2025-02-01,CUST-005503
SALE-0000558,SKU-01297,Online,North,2,0.34,0,2024-11-12,CUST-005239
SALE-0000559,SKU-06342,Retail,West,3,0.34,0,2025-02-03,CUST-008850
SALE-0000560,SKU-05724,Retail,South,1,0.48,0,2024-09-07,CUST-001321
SALE-0000561,SKU-09225,Retail,South,3,0.21,0,2025-05-12,CUST-002268
SALE-0000562,SKU-05083,Retail,East,2,0.05,0,2025-07-02,CUST-002472
SALE-0000563,SKU-04323,Wholesale,West,7,0.03,0,2024-11-22,CUST-003789
SALE-0000564,SKU-07302,Retail,South,4,0.35,0,2024-11-23,CUST-006276
SALE-0000565,SKU-03229,Retail,South,2,0.35,1,2025-05-29,CUST-002504
SALE-0000566,SKU-06569,Online,West,1,0.06,0,2025-01-17,CUST-003506
SALE-0000567,SKU-01476,Online,East,1,0.23,0,2024-09-09,CUST-001053
SALE-0000568,SKU-02408,Online,North,5,0.07,0,2025-02-18,CUST-006798
SALE-0000569,SKU-07544,Retail,West,3,0.39,0,2024-10-16,CUST-006679
SALE-0000570,SKU-00936,Online,West,7,0.16,0,2025-06-09,CUST-005422
SALE-0000571,SKU-05416,Retail,West,1,0.4,0,2024-09-24,CUST-008891
SALE-0000572,SKU-02246,Online,East,1,0.38,0,2025-01-09,CUST-007634
SALE-0000573,SKU-05690,Online,South,6,0.44,0,2025-03-07,CUST-006813
SALE-0000574,SKU-04338,Wholesale,North,7,0.17,1,2024-11-27,CUST-001021
SALE-0000575,SKU-06573,Online,South,7,0.49,0,2025-01-23,CUST-003389
SALE-0000576,SKU-03951,Retail,North,6,0.24,0,2024-11-21,CUST-006884
SALE-0000577,SKU-02659,Online,East,5,0.1,0,2025-03-15,CUST-006382
SALE-0000578,SKU-06150,Online,West,4,0.01,0,2024-08-05,CUST-009570
SALE-0000579,SKU-07486,Retail,South,8,0.07,0,2024-07-08,CUST-000321
SALE-0000580,SKU-03284,Retail,North,4,0.26,0,2024-08-06,CUST-009433
SALE-0000581,SKU-01297,Retail,West,2,0.06,0,2025-06-18,CUST-006233
SALE-0000582,SKU-01648,Online,West,6,0.26,0,2024-12-21,CUST-007815
SALE-0000583,SKU-08552,Retail,South,9,0.19,0,2024-07-20,CUST-000097
SALE-0000584,SKU-03453,Online,North,7,0.28,0,2025-03-18,CUST-005764
SALE-0000585,SKU-09357,Online,North,9,0.39,0,2024-11-27,CUST-004893
SALE-0000586,SKU-08093,Wholesale,South,7,0.3,0,2025-03-07,CUST-006390
SALE-0000587,SKU-05630,Online,North,5,0.37,0,2024-08-27,CUST-006866
SALE-0000588,SKU-03245,Online,West,4,0.27,0,2025-06-21,CUST-008819
SALE-0000589,SKU-07188,Online,West,5,0.49,0,2025-04-22,CUST-008948
SALE-0000590,SKU-04026,Retail,South,6,0.17,0,2025-04-03,CUST-009884
SALE-0000591,SKU-08695,Online,North,9,0.23,0,2025-05-12,CUST-003614
SALE-0000592,SKU-06371,Retail,North,9,0.21,0,2025-03-19,CUST-008000
SALE-0000593,SKU-04205,Online,North,6,0.49,0,2024-12-23,CUST-003596
SALE-0000594,SKU-09536,Retail,South,6,0.39,0,2025-02-10,CUST-004472
SALE-0000595,SKU-03813,Wholesale,West,1,0.13,0,2025-02-04,CUST-007141
SALE-0000596,SKU-09003,Online,West,4,0.11,0,2024-07-08,CUST-007957
SALE-0000597,SKU-07255,Wholesale,East,8,0.44,0,2024-08-14,CUST-000476
SALE-0000598,SKU-00786,Online,East,7,0.24,0,2025-04-27,CUST-006372
SALE-0000599,SKU-00228,Online,East,4,0.06,0,2025-06-05,CUST-005508
SALE-0000600,SKU-04948,Online,North,5,0.06,0,2025-03-26,CUST-006625
SALE-0000601,SKU-07478,Online,North,1,0.23,0,2024-11-29,CUST-002705
SALE-0000602,SKU-00828,Retail,North,4,0.28,0,2025-01-27,CUST-007658
SALE-0000603,SKU-00379,Retail,West,7,0.17,0,2024-10-10,CUST-002092
SALE-0000604,SKU-06257,Online,East,4,0.37,0,2025-04-23,CUST-008752
SALE-0000605,SKU-09321,Wholesale,East,2,0.16,0,2024-10-17,CUST-000442
SALE-0000606,SKU-06083,Online,South,2,0.19,0,2025-03-01,CUST-006456
SALE-0000607,SKU-08483,Online,South,8,0.01,0,2024-09-25,CUST-009698
SALE-0000608,SKU-03549,Online,East,3,0.22,0,2025-06-07,CUST-009247
SALE-0000609,SKU-07689,Online,East,8,0.02,0,2024-12-27,CUST-000445
SALE-0000610,SKU-00060,Online,North,7,0.37,0,2025-01-07,CUST-001376
SALE-0000611,SKU-05432,Online,West,7,0.19,0,2025-01-07,CUST-007023
SALE-0000612,SKU-02671,Online,West,9,0.15,0,2025-02-22,CUST-002224
SALE-0000613,SKU-03340,Retail,South,9,0.05,0,2025-04-24,CUST-007565
SALE-0000614,SKU-02790,Retail,South,3,0.09,0,2025-05-04,CUST-002978
SALE-0000615,SKU-03655,Online,South,6,0.41,0,2025-02-05,CUST-000824
SALE-0000616,SKU-05549,Online,South,9,0.35,0,2025-07-05,CUST-004263
SALE-0000617,SKU-05103,Online,East,9,0.15,0,2024-11-05,CUST-006212
SALE-0000618,SKU-07519,Online,East,1,0.2,0,2025-03-16,CUST-005364
SALE-0000619,SKU-02663,Online,West,5,0.17,0,2024-07-26,CUST-003468
SALE-0000620,SKU-00202,Retail,East,2,0.02,0,2025-03-20,CUST-007450
SALE-0000621,SKU-07088,Online,West,4,0.02,0,2024-09-05,CUST-005356
SALE-0000622,SKU-08663,Retail,North,2,0.33,0,2025-06-21,CUST-005530
SALE-0000623,SKU-07944,Wholesale,East,3,0.42,0,2025-02-20,CUST-006212
SALE-0000624,SKU-03027,Online,North,6,0.41,0,2025-03-30,CUST-004559
SALE-0000625,SKU-03357,Online,North,9,0.01,1,2025-03-18,CUST-006907
SALE-0000626,SKU-03974,Retail,North,9,0.22,0,2024-10-15,CUST-004134
SALE-0000627,SKU-04472,Online,West,7,0.35,0,2024-09-20,CUST-001342
SALE-0000628,SKU-04238,Online,West,7,0.1,0,2025-05-12,CUST-007706
SALE-0000629,SKU-03124,Retail,East,9,0.17,0,2024-07-14,CUST-000318
SALE-0000630,SKU-02308,Retail,North,1,0.43,0,2025-04-23,CUST-008838
SALE-0000631,SKU-06004,Online,South,7,0.42,0,2024-10-24,CUST-000854
SALE-0000632,SKU-03791,Online,South,9,0.47,0,2024-08-16,CUST-005734
SALE-0000633,SKU-05936,Online,West,8,0.09,0,2025-05-25,CUST-003674
SALE-0000634,SKU-06522,Retail,West,4,0.23,0,2025-06-03,CUST-001125
SALE-0000635,SKU-03111,Online,West,8,0.49,0,2024-11-26,CUST-000660
SALE-0000636,SKU-08540,Online,West,1,0.32,0,2025-05-14,CUST-000509
SALE-0000637,SKU-01602,Online,West,5,0.36,0,2025-02-13,CUST-004052
SALE-0000638,SKU-03778,Online,North,7,0.25,0,2025-05-15,CUST-003267
SALE-0000639,SKU-04924,Retail,South,2,0.37,0,2025-05-21,CUST-000334
SALE-0000640,SKU-05920,Retail,West,8,0.0,0,2025-07-07,CUST-002497
SALE-0000641,SKU-03779,Retail,South,8,0.45,0,2024-10-08,CUST-003909
SALE-0000642,SKU-08514,Online,South,2,0.31,0,2025-01-17,CUST-002069
SALE-0000643,SKU-05864,Retail,North,4,0.36,0,2024-09-14,CUST-007759
SALE-0000644,SKU-00180,Online,East,9,0.45,0,2025-06-20,CUST-001875
SALE-0000645,SKU-03966,Online,South,3,0.29,0,2025-04-24,CUST-009241
SALE-0000646,SKU-09905,Retail,West,1,0.06,0,2025-05-18,CUST-003572
SALE-0000647,SKU-08221,Online,South,7,0.24,0,2024-12-31,CUST-007620
SALE-0000648,SKU-08930,Online,North,3,0.4,0,2024-10-01,CUST-004199
SALE-0000649,SKU-03720,Retail,East,9,0.41,0,2024-07-26,CUST-006044
SALE-0000650,SKU-06331,Online,North,3,0.33,1,2025-02-08,CUST-002750
SALE-0000651,SKU-00055,Online,West,1,0.11,0,2025-01-22,CUST-009927
SALE-0000652,SKU-06658,Online,East,2,0.37,0,2025-02-21,CUST-009950
SALE-0000653,SKU-09626,Online,East,6,0.32,0,2024-11-26,CUST-001877
SALE-0000654,SKU-07999,Online,East,2,0.02,0,2025-03-24,CUST-002684
SALE-0000655,SKU-02065,Retail,West,5,0.22,0,2025-01-07,CUST-005097
