product_id,unit_cost,mrp,category,launch_date
SKU-00503,189.29,765.21,Electronics,2023-01-02
SKU-00504,416.21,386.21,Apparel,2025-01-04
SKU-00505,358.13,816.67,Apparel,2023-06-11
SKU-00506,123.18,488.56,Grocery,2023-01-22
SKU-00507,459.92,507.7,Home & Kitchen,2024-04-04
SKU-00508,420.14,561.59,Electronics,2024-10-29
SKU-00509,477.41,741.73,Electronics,2024-11-08
SKU-00510,376.57,346.15,Electronics,2023-04-18
SKU-00511,326.04,209.43,Electronics,2022-11-15
SKU-00512,238.21,600.45,Home & Kitchen,2024-06-05
SKU-00513,469.73,394.28,Beauty,2024-07-12
SKU-00514,439.73,498.24,Home & Kitchen,2023-11-26
SKU-00515,70.35,682.25,Home & Kitchen,2023-08-07
SKU-00516,61.87,544.71,Apparel,2023-02-08
SKU-00517,219.41,658.25,Apparel,2023-09-24
SKU-00518,414.75,589.78,Beauty,2024-10-30
SKU-00519,494.27,765.82,Beauty,2023-06-30
SKU-00520,117.69,735.34,Apparel,2022-10-20
SKU-00521,317.36,580.77,Electronics,2023-08-10
SKU-00522,221.4,711.01,Grocery,2025-04-10
SKU-00523,486.46,886.2,Electronics,2024-10-26
SKU-00524,428.95,489.04,Grocery,2023-12-19
SKU-00525,427.25,471.49,Grocery,2022-07-10
SKU-00526,260.91,787.82,Electronics,2024-11-25
SKU-00527,236.67,624.3,Beauty,2025-01-25
SKU-00528,173.03,163.91,Beauty,2022-12-08
SKU-00529,75.37,902.9,Beauty,2024-05-05
SKU-00530,439.13,127.7,Apparel,2025-06-16
SKU-00531,415.81,773.56,Electronics,2024-05-26
SKU-00532,499.87,782.91,Home & Kitchen,2025-05-19
SKU-00533,498.49,957.8,Apparel,2023-07-25
SKU-00534,299.94,148.72,Electronics,2025-02-18
SKU-00535,396.04,637.17,Apparel,2024-09-04
SKU-00536,475.14,485.06,Home & Kitchen,2023-08-01
SKU-00537,432.34,397.57,Electronics,2022-08-30
SKU-00538,161.31,181.29,Apparel,2023-08-04
SKU-00539,252.74,606.39,Electronics,2024-06-11
SKU-00540,108.12,531.14,Grocery,2023-04-19
SKU-00541,479.32,194.1,Home & Kitchen,2023-06-16
SKU-00542,322.78,651.24,Electronics,2025-04-08
SKU-00543,152.89,764.16,Beauty,2025-01-17
SKU-00544,352.27,790.55,Electronics,2024-09-07
SKU-00545,328.16,914.84,Home & Kitchen,2022-08-08
SKU-00546,211.17,468.52,Grocery,2024-06-18
SKU-00547,101.1,957.77,Grocery,2024-06-09
SKU-00548,352.21,878.89,Electronics,2023-08-27
SKU-00549,284.14,366.85,Beauty,2024-01-06
SKU-00550,397.54,243.35,Beauty,2024-09-21
SKU-00551,284.07,491.85,Home & Kitchen,2023-11-16
SKU-00552,433.48,461.71,Apparel,2023-05-11
SKU-00553,298.36,618.15,Electronics,2023-09-05
SKU-00554,302.42,625.05,Home & Kitchen,2024-06-24
SKU-00555,444.49,774.99,Apparel,2022-11-11
SKU-00556,231.57,558.9,Grocery,2023-10-30
SKU-00557,110.31,194.34,Apparel,2025-07-06
SKU-00558,62.95,872.46,Home & Kitchen,2024-01-16
SKU-00559,389.81,378.79,Electronics,2025-05-24
SKU-00560,329.14,974.17,Electronics,2022-09-23
SKU-00561,366.84,206.07,Electronics,2023-09-19
SKU-00562,145.83,962.43,Electronics,2022-12-07
SKU-00563,111.37,181.91,Home & Kitchen,2024-03-23
SKU-00564,56.55,307.93,Grocery,2025-04-01
SKU-00565,207.76,141.92,Home & Kitchen,2024-05-29
SKU-00566,315.46,734.6,Home & Kitchen,2023-12-08
SKU-00567,226.51,865.27,Home & Kitchen,2023-06-18
SKU-00568,246.86,490.66,Apparel,2025-06-21
SKU-00569,456.87,935.67,Apparel,2024-04-24
SKU-00570,206.71,631.27,Apparel,2024-07-10
SKU-00571,281.3,667.01,Grocery,2025-05-01
SKU-00572,402.64,860.88,Electronics,2023-09-11
SKU-00573,228.44,367.12,Electronics,2022-08-05
SKU-00574,329.94,418.84,Home & Kitchen,2024-03-08
SKU-00575,438.06,915.36,Beauty,2022-08-23
SKU-00576,477.28,910.87,Home & Kitchen,2023-01-10
SKU-00577,116.18,978.83,Grocery,2023-09-15
SKU-00578,466.96,911.65,Home & Kitchen,2025-06-30
SKU-00579,271.45,214.63,Apparel,2025-02-15
SKU-00580,166.21,841.35,Grocery,2025-01-27
SKU-00581,256.61,468.85,Grocery,2024-02-27
SKU-00582,491.01,991.72,Electronics,2024-06-05
SKU-00583,271.68,525.05,Apparel,2023-11-24
SKU-00584,197.94,598.45,Electronics,2024-10-15
SKU-00585,335.03,576.8,Apparel,2024-05-25
SKU-00586,158.07,389.56,Grocery,2023-06-19
SKU-00587,84.14,167.52,Apparel,2023-11-25
SKU-00588,108.0,906.09,Apparel,2023-10-12
SKU-00589,107.62,822.41,Grocery,2022-08-09
SKU-00590,118.36,225.57,Home & Kitchen,2024-01-11
SKU-00591,112.47,799.09,Home & Kitchen,2024-03-15
SKU-00592,338.39,663.26,Grocery,2022-07-22
SKU-00593,131.85,468.23,Apparel,2022-11-28
SKU-00594,205.55,328.62,Home & Kitchen,2023-12-12
SKU-00595,453.55,873.76,Electronics,2024-03-02
SKU-00596,263.28,730.17,Electronics,2022-10-19
SKU-00597,350.4,592.97,Apparel,2024-08-12
SKU-00598,127.54,648.61,Apparel,2025-01-27
SKU-00599,136.53,181.96,Beauty,2025-06-02
SKU-00600,68.39,526.53,Beauty,2023-03-13
SKU-00601,126.02,274.33,Grocery,2023-11-13
SKU-00602,175.37,287.55,Apparel,2022-12-26
SKU-00603,129.65,695.17,Beauty,2024-10-30
SKU-00604,89.92,920.13,Home & Kitchen,2023-11-10
SKU-00605,104.29,463.38,Apparel,2025-01-01
SKU-00606,257.35,286.97,Grocery,2022-12-21
SKU-00607,142.85,683.87,Electronics,2024-09-09
SKU-00608,213.92,884.07,Electronics,2022-07-15
SKU-00609,276.54,773.49,Grocery,2023-01-16
SKU-00610,360.68,881.88,Home & Kitchen,2023-03-23
SKU-00611,67.69,582.9,Apparel,2023-06-11
SKU-00612,409.73,776.69,Home & Kitchen,2023-01-08
SKU-00613,332.56,226.06,Beauty,2023-04-19
SKU-00614,86.79,413.45,Home & Kitchen,2024-04-25
SKU-00615,443.11,450.59,Apparel,2025-04-23
SKU-00616,464.39,560.17,Electronics,2024-01-20
SKU-00617,77.49,936.17,Electronics,2025-07-02
SKU-00618,174.59,886.87,Beauty,2024-09-26
SKU-00619,412.79,221.07,Apparel,2023-01-02
SKU-00620,386.72,255.51,Apparel,2023-09-15
SKU-00621,133.03,421.88,Apparel,2023-07-12
SKU-00622,144.21,361.67,Grocery,2023-10-17
SKU-00623,216.71,653.29,Home & Kitchen,2022-08-13
SKU-00624,268.04,912.5,Home & Kitchen,2023-08-24
SKU-00625,328.21,966.06,Apparel,2024-06-05
SKU-00626,216.01,688.24,Electronics,2024-06-20
SKU-00627,258.14,854.34,Beauty,2022-12-14
SKU-00628,386.36,572.68,Beauty,2024-05-16
SKU-00629,66.51,287.49,Beauty,2022-09-04
SKU-00630,163.6,572.22,Beauty,2023-10-18
SKU-00631,371.01,599.57,Grocery,2022-07-17
SKU-00632,452.84,768.21,Home & Kitchen,2023-02-24
SKU-00633,280.25,297.89,Grocery,2025-05-12
SKU-00634,289.45,431.48,Home & Kitchen,2024-09-01
SKU-00635,98.23,427.62,Electronics,2025-04-12
SKU-00636,251.34,963.5,Apparel,2024-11-11
SKU-00637,289.68,499.55,Beauty,2023-03-15
SKU-00638,159.11,779.58,Apparel,2023-01-29
SKU-00639,171.16,775.73,Grocery,2024-06-23
SKU-00640,219.78,338.99,Electronics,2024-01-20
SKU-00641,59.03,614.68,Apparel,2024-06-23
SKU-00642,194.94,904.87,Apparel,2024-07-20
SKU-00643,145.15,527.68,Electronics,2025-07-06
SKU-00644,197.37,950.61,Electronics,2022-12-28
SKU-00645,103.89,293.01,Electronics,2025-01-31
SKU-00646,450.74,166.74,Grocery,2023-07-24
SKU-00647,317.12,902.31,Electronics,2025-05-21
SKU-00648,355.6,862.91,Electronics,2025-07-07
SKU-00649,405.13,993.33,Electronics,2025-04-27
SKU-00650,274.3,711.45,Home & Kitchen,2023-12-08
SKU-00651,89.11,943.02,Home & Kitchen,2022-11-20
SKU-00652,291.7,844.25,Home & Kitchen,2025-06-24
SKU-00653,314.08,859.98,Apparel,2023-05-08
SKU-00654,385.45,612.23,Electronics,2024-07-28
SKU-00655,244.25,444.13,Grocery,2023-11-18
SKU-00656,107.41,941.1,Grocery,2022-12-16
SKU-00657,177.7,488.91,Electronics,2023-07-01
SKU-00658,213.39,584.94,Apparel,2024-04-14
SKU-00659,340.66,501.5,Electronics,2023-02-28
SKU-00660,306.85,608.34,Electronics,2022-10-18
SKU-00661,210.24,523.45,Grocery,2023-04-16
SKU-00662,493.93,143.17,Home & Kitchen,2024-04-09
SKU-00663,322.6,893.84,Electronics,2022-11-09
SKU-00664,156.75,499.95,Apparel,2024-05-14
SKU-00665,95.8,630.05,Beauty,2024-03-13
SKU-00666,118.79,225.27,Grocery,2024-11-06
SKU-00667,160.68,103.05,Grocery,2022-11-03
SKU-00668,122.31,320.76,Apparel,2022-12-24
SKU-00669,133.96,734.13,Home & Kitchen,2023-09-04
SKU-00670,178.29,189.28,Apparel,2024-12-04
SKU-00671,128.02,918.0,Electronics,2022-12-18
SKU-00672,453.54,293.52,Apparel,2024-07-14
SKU-00673,86.11,284.13,Home & Kitchen,2023-02-04
SKU-00674,286.03,263.36,Electronics,2024-02-16
SKU-00675,234.68,112.58,Grocery,2023-08-13
SKU-00676,492.07,794.62,Electronics,2023-10-16
SKU-00677,100.42,887.53,Apparel,2022-11-22
SKU-00678,229.04,652.75,Electronics,2022-07-21
SKU-00679,486.26,269.38,Apparel,2023-06-01
SKU-00680,439.48,356.75,Electronics,2024-01-19
SKU-00681,417.68,528.33,Electronics,2025-03-24
SKU-00682,166.06,958.91,Apparel,2023-02-27
SKU-00683,126.9,322.62,Apparel,2023-10-10
SKU-00684,350.89,758.48,Home & Kitchen,2023-05-14
SKU-00685,468.22,495.5,Electronics,2024-12-10
SKU-00686,300.54,368.06,Home & Kitchen,2023-08-04
SKU-00687,307.23,510.32,Home & Kitchen,2025-03-07
SKU-00688,175.99,164.09,Apparel,2022-12-02
SKU-00689,396.27,818.82,Grocery,2022-07-27
SKU-00690,134.17,318.97,Home & Kitchen,2024-06-04
SKU-00691,195.66,752.87,Apparel,2022-08-03
SKU-00692,241.45,161.51,Beauty,2024-03-27
SKU-00693,278.42,959.59,Grocery,2024-08-03
SKU-00694,159.08,273.71,Beauty,2022-09-22
SKU-00695,101.68,894.47,Home & Kitchen,2024-07-06
SKU-00696,324.78,828.53,Apparel,2023-01-28
SKU-00697,179.88,971.07,Electronics,2024-10-30
SKU-00698,311.56,530.1,Home & Kitchen,2023-06-01
SKU-00699,119.46,754.66,Beauty,2024-02-06
SKU-00700,266.51,433.64,Home & Kitchen,2024-02-11
SKU-00701,289.67,265.93,Grocery,2024-07-08
SKU-00702,73.32,498.77,Apparel,2024-10-10
SKU-00703,201.47,249.17,Apparel,2023-11-03
SKU-00704,110.49,983.84,Beauty,2025-03-11
SKU-00705,78.52,186.62,Grocery,2025-04-20
SKU-00706,495.48,630.29,Beauty,2024-04-29
SKU-00707,195.06,663.82,Grocery,2025-05-24
SKU-00708,414.44,584.27,Apparel,2024-09-19
SKU-00709,164.59,695.97,Home & Kitchen,2024-04-05
SKU-00710,356.68,204.56,Beauty,2023-03-29
SKU-00711,392.1,599.52,Home & Kitchen,2023-09-09
SKU-00712,318.04,358.49,Electronics,2022-12-20
SKU-00713,262.21,946.16,Apparel,2024-12-19
SKU-00714,235.33,785.86,Home & Kitchen,2023-08-20
SKU-00715,206.99,975.26,Electronics,2024-02-18
SKU-00716,468.29,133.8,Grocery,2025-02-11
SKU-00717,423.78,356.62,Electronics,2023-03-23
SKU-00718,484.26,275.88,Apparel,2025-01-15
SKU-00719,105.93,110.04,Grocery,2022-11-18
SKU-00720,378.89,318.09,Apparel,2022-10-01
SKU-00721,472.25,710.9,Grocery,2022-12-09
SKU-00722,131.55,307.98,Apparel,2024-02-05
SKU-00723,79.92,558.1,Beauty,2024-05-20
SKU-00724,383.5,899.04,Electronics,2022-09-10
SKU-00725,308.51,724.38,Electronics,2022-10-11
SKU-00726,428.82,455.17,Grocery,2022-12-07
SKU-00727,112.9,435.22,Grocery,2023-03-11
SKU-00728,407.87,510.16,Electronics,2023-10-19
SKU-00729,140.73,259.34,Beauty,2024-11-01
SKU-00730,123.65,670.6,Home & Kitchen,2023-04-30
SKU-00731,123.92,427.74,Beauty,2022-08-14
SKU-00732,416.56,867.13,Home & Kitchen,2023-02-15
SKU-00733,349.34,780.9,Apparel,2025-01-05
SKU-00734,285.38,649.46,Apparel,2024-12-12
SKU-00735,211.47,427.78,Apparel,2023-09-25
SKU-00736,444.74,288.94,Home & Kitchen,2024-08-01
SKU-00737,226.6,798.54,Apparel,2024-02-27
SKU-00738,417.47,537.77,Electronics,2025-05-31
SKU-00739,247.61,302.28,Electronics,2025-05-18
SKU-00740,219.62,275.66,Electronics,2025-06-27
SKU-00741,258.21,248.86,Grocery,2024-07-19
SKU-00742,185.62,799.45,Home & Kitchen,2024-07-13
SKU-00743,386.42,306.09,Grocery,2024-01-03
SKU-00744,276.22,573.98,Beauty,2023-07-14
SKU-00745,154.5,506.39,Home & Kitchen,2024-07-19
SKU-00746,454.81,621.65,Beauty,2024-12-01
SKU-00747,222.75,889.44,Apparel,2024-01-19
SKU-00748,294.6,880.97,Electronics,2024-06-21
SKU-00749,457.91,505.97,Apparel,2023-04-22
SKU-00750,330.91,113.83,Apparel,2022-07-25
SKU-00751,102.6,483.8,Grocery,2024-08-15
SKU-00752,472.92,645.57,Home & Kitchen,2024-10-22
SKU-00753,332.47,601.99,Electronics,2022-09-28
SKU-00754,200.71,686.2,Grocery,2024-08-09
SKU-00755,112.67,238.67,Home & Kitchen,2025-06-14
SKU-00756,407.31,681.88,Electronics,2025-02-23
SKU-00757,329.03,264.39,Home & Kitchen,2024-07-29
SKU-00758,290.06,775.47,Beauty,2024-06-04
SKU-00759,452.25,405.18,Grocery,2024-11-27
SKU-00760,404.87,738.91,Home & Kitchen,2023-07-02
SKU-00761,118.25,143.08,Apparel,2024-01-19
SKU-00762,190.27,467.07,Electronics,2023-08-01
SKU-00763,161.82,734.53,Apparel,2025-03-20
SKU-00764,384.78,304.18,Grocery,2023-01-06
SKU-00765,65.09,815.76,Apparel,2022-09-19
SKU-00766,306.45,667.7,Electronics,2024-07-10
SKU-00767,393.11,628.81,Beauty,2023-09-17
SKU-00768,444.54,418.19,Grocery,2023-05-17
SKU-00769,203.94,534.21,Home & Kitchen,2024-02-23
SKU-00770,419.57,637.61,Electronics,2023-08-12
SKU-00771,99.78,525.22,Electronics,2023-10-18
SKU-00772,430.9,728.48,Electronics,2023-03-17
SKU-00773,107.37,490.33,Home & Kitchen,2023-06-05
SKU-00774,228.78,282.05,Electronics,2023-05-14
SKU-00775,408.78,292.54,Grocery,2023-08-08
SKU-00776,117.46,105.22,Beauty,2024-02-12
SKU-00777,153.16,370.86,Apparel,2024-01-17
SKU-00778,375.01,774.03,Apparel,2022-10-30
SKU-00779,374.02,814.75,Grocery,2023-03-18
SKU-00780,338.52,282.22,Beauty,2022-12-18
SKU-00781,362.28,963.14,Grocery,2024-03-10
SKU-00782,294.23,552.16,Electronics,2025-02-08
SKU-00783,163.31,925.28,Electronics,2023-01-29
SKU-00784,205.56,736.09,Grocery,2024-05-01
SKU-00785,131.72,750.19,Home & Kitchen,2025-01-28
SKU-00786,458.8,176.54,Electronics,2023-12-09
SKU-00787,312.53,297.99,Home & Kitchen,2024-03-04
SKU-00788,230.38,107.93,Grocery,2024-09-24
SKU-00789,257.9,744.51,Electronics,2025-03-28
SKU-00790,476.28,409.99,Grocery,2022-10-28
SKU-00791,119.01,807.99,Electronics,2024-01-09
SKU-00792,313.8,405.04,Grocery,2024-12-10
SKU-00793,277.65,837.4,Home & Kitchen,2024-03-10
SKU-00794,325.15,217.63,Apparel,2022-09-28
SKU-00795,58.15,256.04,Grocery,2023-10-15
SKU-00796,442.46,406.79,Grocery,2023-11-16
SKU-00797,469.45,467.64,Beauty,2023-01-23
SKU-00798,304.31,413.83,Apparel,2024-10-18
SKU-00799,363.49,787.28,Home & Kitchen,2024-10-18
SKU-00800,465.12,187.26,Home & Kitchen,2023-10-05
SKU-00801,368.26,416.1,Home & Kitchen,2024-11-09
SKU-00802,118.64,853.52,Grocery,2025-03-05
SKU-00803,309.33,160.12,Electronics,2024-05-24
SKU-00804,323.02,948.11,Electronics,2025-06-17
SKU-00805,240.86,987.69,Home & Kitchen,2024-06-09
SKU-00806,381.4,179.71,Electronics,2024-05-18
SKU-00807,470.47,362.15,Beauty,2023-07-30
SKU-00808,466.51,435.16,Home & Kitchen,2023-09-08
SKU-00809,252.88,798.75,Apparel,2024-02-18
SKU-00810,100.96,636.33,Grocery,2023-09-11
SKU-00811,493.18,679.93,Apparel,2024-08-09
SKU-00812,427.5,781.76,Home & Kitchen,2023-01-26
SKU-00813,106.1,206.18,Electronics,2022-10-20
SKU-00814,464.38,849.89,Apparel,2023-03-08
SKU-00815,441.45,735.06,Electronics,2023-11-24
SKU-00816,283.48,619.61,Home & Kitchen,2025-02-24
SKU-00817,316.07,900.76,Apparel,2023-09-21
SKU-00818,229.55,730.28,Apparel,2025-01-13
SKU-00819,74.64,281.53,Apparel,2022-07-14
SKU-00820,200.84,486.77,Electronics,2023-06-11
SKU-00821,411.28,544.64,Beauty,2025-03-31
SKU-00822,52.08,149.7,Electronics,2025-01-04
SKU-00823,200.07,959.17,Grocery,2024-04-01
SKU-00824,229.18,215.72,Home & Kitchen,2023-07-03
SKU-00825,291.83,727.72,Home & Kitchen,2024-02-05
SKU-00826,463.94,555.61,Apparel,2023-03-02
SKU-00827,205.86,123.07,Beauty,2024-10-01
SKU-00828,206.13,932.27,Electronics,2023-02-20
SKU-00829,381.88,866.65,Home & Kitchen,2024-08-31
SKU-00830,253.5,571.83,Beauty,2023-07-20
SKU-00831,151.07,306.05,Grocery,2023-12-25
SKU-00832,253.6,209.46,Home & Kitchen,2022-07-12
SKU-00833,113.39,427.05,Beauty,2025-03-20
SKU-00834,129.37,329.89,Grocery,2024-08-25
SKU-00835,274.27,556.02,Electronics,2024-01-03
SKU-00836,238.52,969.77,Apparel,2023-12-16
SKU-00837,461.68,617.46,Apparel,2023-12-06
SKU-00838,213.08,900.94,Apparel,2024-08-21
SKU-00839,311.26,685.79,Grocery,2022-07-19
SKU-00840,334.52,527.72,Home & Kitchen,2024-10-03
SKU-00841,55.89,869.15,Electronics,2025-03-23
SKU-00842,348.59,524.23,Grocery,2024-05-17
SKU-00843,130.12,881.77,Electronics,2024-11-12
SKU-00844,482.48,362.42,Beauty,2024-06-23
SKU-00845,116.9,215.93,Beauty,2023-07-10
SKU-00846,236.58,869.78,Beauty,2022-10-22
SKU-00847,88.41,628.67,Grocery,2022-08-11
SKU-00848,498.59,900.18,Electronics,2024-04-24
SKU-00849,275.99,944.04,Home & Kitchen,2023-10-07
SKU-00850,317.92,148.27,Electronics,2023-03-25
SKU-00851,80.18,550.87,Electronics,2025-01-22
SKU-00852,387.48,437.47,Home & Kitchen,2023-11-01
SKU-00853,144.46,663.27,Electronics,2025-04-26
SKU-00854,454.12,814.23,Beauty,2023-07-19
SKU-00855,142.31,352.53,Beauty,2022-09-15
SKU-00856,135.81,601.12,Apparel,2024-11-22
SKU-00857,66.45,737.86,Home & Kitchen,2025-03-15
SKU-00858,262.43,220.99,Apparel,2022-10-18
SKU-00859,304.18,832.66,Grocery,2023-08-18
SKU-00860,79.57,645.5,Home & Kitchen,2025-06-13
SKU-00861,398.99,954.58,Electronics,2023-06-19
SKU-00862,253.98,405.58,Apparel,2024-07-15
SKU-00863,285.98,197.33,Apparel,2024-02-11
SKU-00864,248.34,555.85,Beauty,2022-10-26
SKU-00865,230.34,177.23,Electronics,2022-10-23
SKU-00866,301.84,972.57,Electronics,2022-11-23
SKU-00867,119.86,134.82,Grocery,2025-06-06
SKU-00868,131.87,778.15,Grocery,2024-01-12
SKU-00869,437.8,572.59,Grocery,2024-03-10
SKU-00870,475.75,431.76,Home & Kitchen,2025-05-22
SKU-00871,217.99,159.26,Home & Kitchen,2025-02-02
SKU-00872,171.84,659.95,Home & Kitchen,2025-04-22
SKU-00873,339.8,626.7,Electronics,2025-06-29
SKU-00874,233.93,352.79,Home & Kitchen,2025-01-17
SKU-00875,61.42,919.2,Electronics,2024-02-19
SKU-00876,120.27,373.7,Apparel,2024-12-28
SKU-00877,372.19,504.75,Beauty,2024-08-28
SKU-00878,346.52,589.39,Apparel,2025-02-09
SKU-00879,62.19,190.21,Beauty,2022-08-30
SKU-00880,149.89,938.95,Electronics,2025-05-03
SKU-00881,153.98,437.08,Apparel,2024-09-12
SKU-00882,352.35,172.7,Home & Kitchen,2024-09-29
SKU-00883,58.87,448.56,Grocery,2023-09-03
SKU-00884,96.85,640.18,Home & Kitchen,2024-03-31
SKU-00885,409.96,562.29,Grocery,2023-05-06
SKU-00886,130.35,725.09,Electronics,2024-04-10
SKU-00887,343.74,149.94,Beauty,2022-08-10
SKU-00888,157.18,356.09,Electronics,2024-07-14
SKU-00889,94.75,837.31,Grocery,2023-08-13
SKU-00890,159.43,171.9,Apparel,2022-10-20
SKU-00891,375.02,869.94,Grocery,2023-11-25
SKU-00892,435.06,182.71,Home & Kitchen,2023-08-11
SKU-00893,423.6,851.01,Electronics,2023-04-03
SKU-00894,228.73,424.71,Beauty,2024-08-28
SKU-00895,350.64,650.99,Electronics,2024-10-12
SKU-00896,142.24,237.6,Electronics,2023-11-18
SKU-00897,181.92,159.55,Grocery,2024-08-16
SKU-00898,453.35,294.34,Electronics,2023-05-15
SKU-00899,55.85,215.07,Electronics,2024-07-05
SKU-00900,88.48,381.17,Home & Kitchen,2024-09-14
SKU-00901,143.55,562.94,Grocery,2024-09-19
SKU-00902,61.94,629.88,Electronics,2024-02-09
SKU-00903,131.65,810.88,Home & Kitchen,2023-06-01
SKU-00904,312.37,690.62,Grocery,2024-05-11
SKU-00905,239.64,647.88,Grocery,2025-04-19
SKU-00906,451.7,470.6,Beauty,2023-10-05
SKU-00907,417.85,526.43,Grocery,2023-06-11
SKU-00908,203.82,473.07,Home & Kitchen,2023-12-05
SKU-00909,166.74,857.95,Apparel,2022-07-14
SKU-00910,220.86,307.0,Electronics,2023-03-04
SKU-00911,315.63,105.15,Grocery,2025-02-07
SKU-00912,170.63,686.19,Beauty,2023-11-29
SKU-00913,330.87,282.22,Grocery,2025-05-09
SKU-00914,234.24,901.1,Electronics,2024-07-26
SKU-00915,298.42,873.14,Apparel,2025-01-27
SKU-00916,246.26,169.05,Home & Kitchen,2023-08-09
SKU-00917,182.51,195.75,Home & Kitchen,2024-02-17
SKU-00918,476.8,545.65,Grocery,2023-12-10
SKU-00919,393.62,648.3,Home & Kitchen,2024-12-07
SKU-00920,113.05,347.42,Electronics,2024-12-19
SKU-00921,440.81,745.12,Beauty,2024-07-06
SKU-00922,269.34,635.42,Home & Kitchen,2024-06-23
SKU-00923,452.55,392.34,Electronics,2023-12-20
SKU-00924,409.93,122.83,Apparel,2024-12-28
SKU-00925,241.35,775.14,Beauty,2023-05-19
SKU-00926,60.11,293.28,Grocery,2024-12-06
SKU-00927,170.9,851.03,Apparel,2024-05-04
SKU-00928,293.74,478.26,Electronics,2024-07-06
SKU-00929,335.07,619.37,Electronics,2023-11-15
SKU-00930,166.05,885.65,Electronics,2023-08-10
SKU-00931,112.71,877.26,Home & Kitchen,2023-07-20
SKU-00932,425.72,434.37,Home & Kitchen,2022-11-08
SKU-00933,492.98,288.0,Home & Kitchen,2025-06-17
SKU-00934,286.56,797.63,Grocery,2022-12-04
SKU-00935,127.26,489.77,Electronics,2023-06-26
SKU-00936,172.54,272.84,Electronics,2024-04-29
SKU-00937,58.28,913.98,Apparel,2023-12-22
SKU-00938,461.43,278.29,Electronics,2022-11-30
SKU-00939,102.99,123.23,Electronics,2024-11-07
SKU-00940,309.43,118.25,Home & Kitchen,2024-10-24
SKU-00941,173.32,660.08,Grocery,2023-03-21
SKU-00942,299.38,695.51,Grocery,2025-01-03
SKU-00943,343.14,379.94,Grocery,2023-09-30
SKU-00944,423.38,388.01,Home & Kitchen,2023-12-21
SKU-00945,142.89,405.54,Grocery,2023-02-11
SKU-00946,54.95,712.14,Electronics,2025-01-30
SKU-00947,111.6,152.32,Beauty,2023-07-08
SKU-00948,455.01,936.2,Electronics,2024-11-25
SKU-00949,443.25,300.27,Electronics,2023-04-20
SKU-00950,318.84,999.71,Electronics,2024-03-20
SKU-00951,320.23,254.37,Beauty,2024-03-19
SKU-00952,349.27,794.39,Beauty,2025-01-01
SKU-00953,128.92,301.07,Grocery,2023-11-24
SKU-00954,461.49,172.76,Home & Kitchen,2024-04-21
SKU-00955,238.45,887.44,Home & Kitchen,2024-07-20
SKU-00956,222.41,872.88,Beauty,2023-12-19
SKU-00957,283.51,463.21,Home & Kitchen,2022-08-31
SKU-00958,71.13,732.16,Beauty,2025-05-16
SKU-00959,124.83,601.36,Apparel,2025-03-31
SKU-00960,382.12,867.66,Apparel,2022-09-16
SKU-00961,87.26,383.55,Grocery,2024-03-23
SKU-00962,321.42,571.31,Electronics,2023-08-29
SKU-00963,160.41,536.84,Beauty,2023-02-20
SKU-00964,225.18,418.52,Home & Kitchen,2023-02-23
SKU-00965,179.91,902.31,Beauty,2022-08-29
SKU-00966,210.05,249.29,Apparel,2023-01-07
SKU-00967,373.57,234.56,Grocery,2023-03-13
SKU-00968,183.7,619.22,Apparel,2023-06-03
SKU-00969,304.88,691.74,Home & Kitchen,2023-08-17
SKU-00970,264.22,275.16,Home & Kitchen,2023-12-26
SKU-00971,348.65,451.65,Beauty,2024-05-04
SKU-00972,471.57,951.91,Home & Kitchen,2025-01-30
SKU-00973,379.66,321.96,Electronics,2024-04-26
SKU-00974,146.72,701.52,Beauty,2024-04-20
SKU-00975,64.03,766.13,Electronics,2023-05-05
SKU-00976,168.02,503.32,Apparel,2022-07-17
SKU-00977,317.79,943.77,Electronics,2025-01-04
SKU-00978,73.14,762.99,Grocery,2023-08-26
SKU-00979,273.36,512.13,Electronics,2024-02-13
SKU-00980,318.58,612.4,Electronics,2024-08-05
SKU-00981,200.41,723.35,Beauty,2024-03-23
SKU-00982,396.91,632.97,Grocery,2024-11-10
SKU-00983,97.97,890.83,Electronics,2023-04-30
SKU-00984,83.81,421.2,Grocery,2023-03-02
SKU-00985,377.68,369.9,Beauty,2023-12-11
SKU-00986,272.97,292.46,Electronics,2025-01-10
SKU-00987,359.78,134.0,Grocery,2024-10-27
SKU-00988,245.67,138.71,Home & Kitchen,2023-02-13
SKU-00989,160.88,883.05,Home & Kitchen,2024-02-15
SKU-00990,418.6,710.55,Apparel,2022-10-27
SKU-00991,409.74,694.48,Home & Kitchen,2023-06-02
SKU-00992,362.61,653.18,Electronics,2024-10-11
SKU-00993,172.47,864.3,Grocery,2024-06-24
SKU-00994,315.6,532.24,Electronics,2024-01-29
SKU-00995,212.44,883.37,Apparel,2024-01-22
SKU-00996,91.21,423.5,Electronics,2022-12-18
SKU-00997,462.79,934.04,Grocery,2022-09-01
