customer_id,churn_flag,ltv,acquisition_source,signup_date,region,segment,cluster,segment_tag
CUST-000290,0,5564.98,Organic,2022-07-11,South,Low-Value,0,"Low LTV, no churn"
CUST-000291,0,3036.07,Facebook,2022-07-12,South,Low-Value,3,"Low LTV, no churn"
CUST-000292,0,9793.44,Referral,2022-12-17,North,Low-Value,0,"High LTV, low churn"
CUST-000293,0,5500.4,Facebook,2024-06-08,South,Low-Value,0,"Low LTV, no churn"
CUST-000294,0,4171.65,Google Ads,2025-04-22,East,Medium-Value,1,"Low LTV, no churn"
CUST-000295,0,5190.02,Referral,2023-05-02,West,Low-Value,0,"Low LTV, no churn"
CUST-000296,0,6141.43,Google Ads,2024-10-08,West,Low-Value,0,"Low LTV, no churn"
CUST-000297,0,3959.39,Google Ads,2023-12-13,South,Medium-Value,1,"Low LTV, no churn"
CUST-000298,0,9406.07,Facebook,2024-06-07,West,Medium-Value,2,"High LTV, low churn"
CUST-000299,1,3037.8,Google Ads,2024-05-05,East,Medium-Value,1,"Low LTV, high churn risk"
CUST-000300,0,692.98,Google Ads,2023-03-13,East,Low-Value,3,"Low LTV, no churn"
CUST-000301,0,5851.35,Google Ads,2025-04-11,West,Medium-Value,2,"Low LTV, no churn"
CUST-000302,0,2004.71,Facebook,2022-08-27,North,Low-Value,3,"Low LTV, no churn"
CUST-000303,0,482.26,Organic,2023-09-20,North,High-Value,3,"Low LTV, no churn"
CUST-000304,0,6367.45,Referral,2024-02-25,West,Low-Value,0,"Low LTV, no churn"
CUST-000305,0,9603.46,Google Ads,2022-12-03,North,Medium-Value,2,"High LTV, low churn"
CUST-000306,1,6447.04,Google Ads,2022-09-23,South,Medium-Value,2,"Low LTV, high churn risk"
CUST-000307,0,4343.01,Facebook,2025-05-07,East,High-Value,3,"Low LTV, no churn"
CUST-000308,1,4869.28,Organic,2023-12-16,South,High-Value,3,"Low LTV, high churn risk"
CUST-000309,0,6389.75,Facebook,2024-07-15,North,High-Value,2,"Low LTV, no churn"
CUST-000310,0,1918.47,Referral,2022-10-15,East,High-Value,3,"Low LTV, no churn"
CUST-000311,0,2424.12,Facebook,2024-12-05,South,Low-Value,3,"Low LTV, no churn"
CUST-000312,0,9754.82,Google Ads,2022-09-27,North,High-Value,2,"High LTV, low churn"
CUST-000313,0,9483.44,Google Ads,2024-04-03,East,Low-Value,0,"High LTV, low churn"
CUST-000314,0,752.88,Google Ads,2024-03-27,East,High-Value,3,"Low LTV, no churn"
CUST-000315,0,8824.42,Facebook,2023-08-27,South,High-Value,2,"High LTV, low churn"
CUST-000316,0,532.33,Facebook,2023-04-05,West,Low-Value,3,"Low LTV, no churn"
CUST-000317,0,7532.05,Google Ads,2025-03-11,East,High-Value,2,"High LTV, low churn"
CUST-000318,0,8373.29,Referral,2024-01-19,East,High-Value,2,"High LTV, low churn"
CUST-000319,0,3623.25,Google Ads,2022-07-24,East,High-Value,3,"Low LTV, no churn"
CUST-000320,0,9710.32,Facebook,2023-08-17,East,High-Value,2,"High LTV, low churn"
CUST-000321,0,2571.04,Google Ads,2024-06-06,West,High-Value,3,"Low LTV, no churn"
CUST-000322,0,794.7,Referral,2024-01-11,East,Medium-Value,1,"Low LTV, no churn"
CUST-000323,0,7836.1,Referral,2025-07-05,West,Medium-Value,2,"High LTV, low churn"
CUST-000324,0,4111.61,Google Ads,2023-01-03,North,High-Value,3,"Low LTV, no churn"
CUST-000325,0,3366.08,Referral,2024-09-29,North,Low-Value,3,"Low LTV, no churn"
CUST-000326,1,4371.28,Google Ads,2024-03-19,West,High-Value,3,"Low LTV, high churn risk"
CUST-000327,0,2185.9,Referral,2024-11-23,North,Low-Value,3,"Low LTV, no churn"
CUST-000328,0,5212.47,Referral,2024-07-28,North,High-Value,2,"Low LTV, no churn"
CUST-000329,0,9586.38,Google Ads,2024-01-28,North,Medium-Value,2,"High LTV, low churn"
CUST-000330,1,9524.58,Facebook,2023-04-05,South,High-Value,2,"High LTV, high churn risk"
CUST-000331,0,7489.16,Referral,2024-02-05,East,Medium-Value,2,"High LTV, low churn"
CUST-000332,1,9092.57,Google Ads,2024-06-01,South,High-Value,2,"High LTV, high churn risk"
CUST-000333,0,5733.84,Google Ads,2022-11-27,South,High-Value,2,"Low LTV, no churn"
CUST-000334,0,3773.11,Google Ads,2024-02-11,West,Low-Value,3,"Low LTV, no churn"
CUST-000335,0,7199.55,Facebook,2023-11-22,West,Medium-Value,2,"High LTV, low churn"
CUST-000336,1,8415.49,Referral,2023-10-06,South,Medium-Value,2,"High LTV, high churn risk"
CUST-000337,0,5988.47,Google Ads,2025-06-24,West,Medium-Value,2,"Low LTV, no churn"
CUST-000338,0,1801.42,Google Ads,2023-07-24,West,High-Value,3,"Low LTV, no churn"
CUST-000339,0,4440.18,Google Ads,2024-10-17,North,Medium-Value,1,"Low LTV, no churn"
CUST-000340,0,220.42,Referral,2024-07-01,West,Low-Value,3,"Low LTV, no churn"
CUST-000341,0,2947.55,Facebook,2024-09-14,East,High-Value,3,"Low LTV, no churn"
CUST-000342,1,2055.28,Google Ads,2025-05-23,South,Medium-Value,1,"Low LTV, high churn risk"
CUST-000343,0,7100.85,Google Ads,2025-04-28,North,Medium-Value,2,"High LTV, low churn"
CUST-000344,0,170.87,Organic,2022-11-27,South,Low-Value,3,"Low LTV, no churn"
CUST-000345,0,1004.04,Referral,2023-04-08,West,High-Value,3,"Low LTV, no churn"
CUST-000346,1,4016.91,Organic,2024-02-20,North,High-Value,3,"Low LTV, high churn risk"
CUST-000347,0,1908.25,Facebook,2025-07-06,West,Medium-Value,1,"Low LTV, no churn"
CUST-000348,0,4243.66,Google Ads,2023-03-16,East,Medium-Value,1,"Low LTV, no churn"
CUST-000349,0,2612.06,Facebook,2024-05-19,North,Medium-Value,1,"Low LTV, no churn"
CUST-000350,0,1311.89,Referral,2023-06-18,East,High-Value,3,"Low LTV, no churn"
CUST-000351,0,4639.05,Referral,2024-03-31,South,High-Value,3,"Low LTV, no churn"
CUST-000352,0,5815.03,Referral,2025-06-17,West,High-Value,2,"Low LTV, no churn"
CUST-000353,0,2294.49,Google Ads,2022-09-28,East,High-Value,3,"Low LTV, no churn"
CUST-000354,0,1168.3,Google Ads,2025-06-12,South,Low-Value,3,"Low LTV, no churn"
CUST-000355,0,381.27,Facebook,2025-04-09,East,High-Value,3,"Low LTV, no churn"
CUST-000356,0,8899.78,Google Ads,2025-05-28,West,Medium-Value,2,"High LTV, low churn"
CUST-000357,0,2266.13,Facebook,2024-07-22,South,Low-Value,3,"Low LTV, no churn"
CUST-000358,0,7409.41,Organic,2025-02-14,South,Low-Value,0,"High LTV, low churn"
CUST-000359,0,4297.09,Google Ads,2024-03-13,West,Low-Value,3,"Low LTV, no churn"
CUST-000360,0,5513.54,Google Ads,2024-09-19,East,Medium-Value,2,"Low LTV, no churn"
CUST-000361,0,9883.9,Google Ads,2025-05-23,West,High-Value,2,"High LTV, low churn"
CUST-000362,1,1495.75,Google Ads,2023-09-13,East,Medium-Value,1,"Low LTV, high churn risk"
CUST-000363,0,5838.42,Facebook,2023-04-01,East,Low-Value,0,"Low LTV, no churn"
CUST-000364,1,1589.87,Facebook,2023-08-09,South,High-Value,3,"Low LTV, high churn risk"
CUST-000365,0,708.95,Google Ads,2023-02-08,West,Low-Value,3,"Low LTV, no churn"
CUST-000366,0,2131.75,Referral,2024-08-21,South,High-Value,3,"Low LTV, no churn"
CUST-000367,0,7379.45,Organic,2023-04-07,East,High-Value,2,"High LTV, low churn"
CUST-000368,0,2172.31,Facebook,2022-07-31,East,Low-Value,3,"Low LTV, no churn"
CUST-000369,0,2425.13,Google Ads,2024-04-28,East,High-Value,3,"Low LTV, no churn"
CUST-000370,0,1274.9,Facebook,2023-06-05,East,Low-Value,3,"Low LTV, no churn"
CUST-000371,1,5398.4,Referral,2024-03-31,South,Low-Value,0,"Low LTV, high churn risk"
CUST-000372,0,441.12,Referral,2022-10-22,East,Low-Value,3,"Low LTV, no churn"
CUST-000373,0,4665.53,Google Ads,2025-01-03,North,Low-Value,0,"Low LTV, no churn"
CUST-000374,0,9915.35,Referral,2025-06-09,South,High-Value,2,"High LTV, low churn"
CUST-000375,0,456.58,Referral,2024-07-07,North,Low-Value,3,"Low LTV, no churn"
CUST-000376,0,7854.84,Google Ads,2022-12-21,South,High-Value,2,"High LTV, low churn"
CUST-000377,0,4238.99,Google Ads,2024-06-30,North,Medium-Value,1,"Low LTV, no churn"
CUST-000378,0,8546.48,Google Ads,2024-11-22,South,Medium-Value,2,"High LTV, low churn"
CUST-000379,0,7165.07,Google Ads,2023-08-07,East,Low-Value,0,"High LTV, low churn"
CUST-000380,0,2583.72,Google Ads,2023-11-29,West,Medium-Value,1,"Low LTV, no churn"
CUST-000381,0,1549.29,Facebook,2024-05-03,West,Low-Value,3,"Low LTV, no churn"
CUST-000382,0,6779.95,Google Ads,2024-09-10,North,Low-Value,0,"Low LTV, no churn"
CUST-000383,0,2676.78,Facebook,2024-07-17,South,Low-Value,3,"Low LTV, no churn"
CUST-000384,0,6405.89,Google Ads,2022-08-19,North,Medium-Value,2,"Low LTV, no churn"
CUST-000385,0,165.67,Facebook,2023-03-27,West,Medium-Value,1,"Low LTV, no churn"
CUST-000386,0,4006.49,Referral,2023-01-09,South,High-Value,3,"Low LTV, no churn"
CUST-000387,0,8486.66,Referral,2024-12-21,North,Medium-Value,2,"High LTV, low churn"
CUST-000388,1,3054.16,Referral,2024-04-18,South,Medium-Value,1,"Low LTV, high churn risk"
CUST-000389,0,9593.88,Referral,2024-03-09,South,Medium-Value,2,"High LTV, low churn"
CUST-000390,0,193.39,Google Ads,2022-07-11,East,Low-Value,3,"Low LTV, no churn"
CUST-000391,0,2535.14,Google Ads,2025-05-11,North,Low-Value,3,"Low LTV, no churn"
CUST-000392,0,1555.51,Referral,2025-06-21,North,Medium-Value,1,"Low LTV, no churn"
CUST-000393,0,100.85,Google Ads,2025-05-16,East,Medium-Value,1,"Low LTV, no churn"
CUST-000394,0,2880.0,Referral,2023-05-25,West,Low-Value,3,"Low LTV, no churn"
CUST-000395,0,258.08,Google Ads,2022-12-06,West,Low-Value,3,"Low LTV, no churn"
CUST-000396,0,9165.71,Organic,2023-12-21,West,Low-Value,0,"High LTV, low churn"
CUST-000397,0,3245.22,Organic,2024-12-24,South,Low-Value,3,"Low LTV, no churn"
CUST-000398,1,118.37,Organic,2024-10-21,West,Medium-Value,1,"Low LTV, high churn risk"
CUST-000399,0,7559.16,Google Ads,2023-06-12,West,Medium-Value,2,"High LTV, low churn"
CUST-000400,0,4649.53,Facebook,2024-06-07,South,Medium-Value,1,"Low LTV, no churn"
CUST-000401,1,1531.31,Google Ads,2023-10-17,East,High-Value,3,"Low LTV, high churn risk"
CUST-000402,1,7102.31,Google Ads,2025-03-22,West,Low-Value,0,"High LTV, high churn risk"
CUST-000403,0,2368.18,Facebook,2025-06-19,West,Medium-Value,1,"Low LTV, no churn"
CUST-000404,0,8129.04,Referral,2024-01-17,North,Low-Value,0,"High LTV, low churn"
CUST-000405,0,6570.71,Google Ads,2023-06-01,South,Low-Value,0,"Low LTV, no churn"
CUST-000406,0,5351.17,Facebook,2025-02-15,South,Low-Value,0,"Low LTV, no churn"
CUST-000407,0,7402.65,Referral,2024-11-17,North,Low-Value,0,"High LTV, low churn"
CUST-000408,0,3774.2,Google Ads,2023-05-31,North,High-Value,3,"Low LTV, no churn"
CUST-000409,0,168.91,Referral,2023-12-19,East,High-Value,3,"Low LTV, no churn"
CUST-000410,0,8365.62,Google Ads,2023-01-27,West,Low-Value,0,"High LTV, low churn"
CUST-000411,0,2162.14,Facebook,2023-07-11,South,Low-Value,3,"Low LTV, no churn"
CUST-000412,0,3481.77,Google Ads,2024-01-07,West,Low-Value,3,"Low LTV, no churn"
CUST-000413,0,9684.74,Organic,2023-07-07,East,Low-Value,0,"High LTV, low churn"
CUST-000414,0,5708.1,Organic,2022-08-19,West,Medium-Value,2,"Low LTV, no churn"
CUST-000415,0,4205.79,Google Ads,2025-06-27,West,Low-Value,3,"Low LTV, no churn"
CUST-000416,0,5317.18,Facebook,2023-09-04,East,Low-Value,0,"Low LTV, no churn"
CUST-000417,0,7755.84,Google Ads,2023-10-21,East,Low-Value,0,"High LTV, low churn"
CUST-000418,0,9522.44,Referral,2023-02-20,East,Medium-Value,2,"High LTV, low churn"
CUST-000419,0,6358.01,Google Ads,2022-07-14,South,High-Value,2,"Low LTV, no churn"
CUST-000420,0,7625.66,Referral,2023-08-02,South,Low-Value,0,"High LTV, low churn"
CUST-000421,0,1884.05,Referral,2023-02-28,East,Medium-Value,1,"Low LTV, no churn"
CUST-000422,0,4286.51,Google Ads,2023-03-09,East,Low-Value,3,"Low LTV, no churn"
CUST-000423,1,7975.73,Referral,2022-12-01,North,Low-Value,0,"High LTV, high churn risk"
CUST-000424,0,2616.21,Google Ads,2025-06-09,North,High-Value,3,"Low LTV, no churn"
CUST-000425,0,5011.18,Facebook,2025-05-15,South,Low-Value,0,"Low LTV, no churn"
CUST-000426,0,7069.36,Referral,2023-02-10,East,Low-Value,0,"High LTV, low churn"
CUST-000427,0,5911.74,Google Ads,2025-02-03,North,High-Value,2,"Low LTV, no churn"
CUST-000428,0,8067.18,Facebook,2025-07-07,South,Low-Value,0,"High LTV, low churn"
CUST-000429,0,5259.98,Referral,2023-06-25,East,Low-Value,0,"Low LTV, no churn"
CUST-000430,0,2157.18,Google Ads,2023-12-31,East,Low-Value,3,"Low LTV, no churn"
CUST-000431,1,1919.35,Referral,2024-02-22,North,High-Value,3,"Low LTV, high churn risk"
CUST-000432,0,2445.54,Facebook,2025-05-03,East,Low-Value,3,"Low LTV, no churn"
CUST-000433,0,6607.96,Google Ads,2023-08-27,North,Low-Value,0,"Low LTV, no churn"
CUST-000434,0,1875.59,Facebook,2022-11-08,West,Low-Value,3,"Low LTV, no churn"
CUST-000435,0,9083.28,Google Ads,2023-09-04,North,Medium-Value,2,"High LTV, low churn"
CUST-000436,0,150.73,Organic,2023-10-11,North,Low-Value,3,"Low LTV, no churn"
CUST-000437,0,4210.04,Facebook,2024-12-05,West,Medium-Value,1,"Low LTV, no churn"
CUST-000438,0,4860.16,Organic,2024-03-09,East,High-Value,3,"Low LTV, no churn"
CUST-000439,0,9098.89,Referral,2024-10-24,East,High-Value,2,"High LTV, low churn"
CUST-000440,0,6375.08,Google Ads,2024-08-14,West,Medium-Value,2,"Low LTV, no churn"
CUST-000441,0,7629.07,Facebook,2023-02-09,East,Low-Value,0,"High LTV, low churn"
CUST-000442,1,2666.66,Google Ads,2023-08-27,East,Medium-Value,1,"Low LTV, high churn risk"
CUST-000443,0,713.96,Facebook,2025-06-18,West,High-Value,3,"Low LTV, no churn"
CUST-000444,0,3223.3,Referral,2023-09-14,West,Medium-Value,1,"Low LTV, no churn"
CUST-000445,0,9049.33,Referral,2022-12-18,South,High-Value,2,"High LTV, low churn"
CUST-000446,1,4062.47,Organic,2022-08-29,East,Medium-Value,1,"Low LTV, high churn risk"
CUST-000447,0,2167.5,Facebook,2024-01-20,South,Low-Value,3,"Low LTV, no churn"
CUST-000448,0,8409.18,Google Ads,2024-11-27,West,Medium-Value,2,"High LTV, low churn"
CUST-000449,0,7290.08,Google Ads,2023-09-22,South,Medium-Value,2,"High LTV, low churn"
CUST-000450,0,6587.67,Google Ads,2023-06-28,North,Medium-Value,2,"Low LTV, no churn"
CUST-000451,0,9731.75,Facebook,2024-03-18,South,High-Value,2,"High LTV, low churn"
CUST-000452,0,1073.41,Google Ads,2022-09-09,West,Medium-Value,1,"Low LTV, no churn"
CUST-000453,1,9738.27,Google Ads,2024-04-08,West,Medium-Value,2,"High LTV, high churn risk"
CUST-000454,1,5407.16,Facebook,2024-08-17,East,Medium-Value,2,"Low LTV, high churn risk"
CUST-000455,0,3669.68,Google Ads,2023-07-16,South,Medium-Value,1,"Low LTV, no churn"
CUST-000456,1,282.48,Google Ads,2023-06-04,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-000457,0,9052.67,Google Ads,2025-03-11,North,High-Value,2,"High LTV, low churn"
CUST-000458,0,3960.98,Facebook,2025-01-15,South,Medium-Value,1,"Low LTV, no churn"
CUST-000459,1,9129.59,Referral,2024-09-16,South,Low-Value,0,"High LTV, high churn risk"
CUST-000460,0,7548.74,Referral,2023-05-04,South,High-Value,2,"High LTV, low churn"
CUST-000461,0,437.16,Google Ads,2025-07-06,South,High-Value,3,"Low LTV, no churn"
CUST-000462,1,9919.99,Facebook,2024-01-31,East,High-Value,2,"High LTV, high churn risk"
CUST-000463,0,5143.16,Facebook,2023-08-06,West,High-Value,2,"Low LTV, no churn"
CUST-000464,0,2465.37,Facebook,2025-07-01,West,Medium-Value,1,"Low LTV, no churn"
CUST-000465,0,9906.68,Organic,2023-08-28,North,Low-Value,0,"High LTV, low churn"
CUST-000466,0,4039.05,Facebook,2022-08-31,South,Medium-Value,1,"Low LTV, no churn"
CUST-000467,0,5118.47,Referral,2024-03-19,North,Low-Value,0,"Low LTV, no churn"
CUST-000468,1,8748.18,Facebook,2025-06-22,East,High-Value,2,"High LTV, high churn risk"
CUST-000469,0,6761.58,Google Ads,2024-03-14,West,Low-Value,0,"Low LTV, no churn"
CUST-000470,0,145.92,Organic,2025-05-19,North,Medium-Value,1,"Low LTV, no churn"
CUST-000471,0,6860.29,Referral,2023-05-19,East,Medium-Value,2,"Low LTV, no churn"
CUST-000472,0,3204.88,Organic,2024-09-13,West,High-Value,3,"Low LTV, no churn"
CUST-000473,0,943.98,Google Ads,2025-07-05,East,Low-Value,3,"Low LTV, no churn"
CUST-000474,0,3906.55,Google Ads,2025-05-10,South,High-Value,3,"Low LTV, no churn"
CUST-000475,1,1179.87,Referral,2023-02-06,North,High-Value,3,"Low LTV, high churn risk"
CUST-000476,0,1493.04,Facebook,2024-05-07,East,Medium-Value,1,"Low LTV, no churn"
CUST-000477,0,4318.5,Facebook,2024-03-05,East,High-Value,3,"Low LTV, no churn"
CUST-000478,0,3498.07,Referral,2023-10-11,South,High-Value,3,"Low LTV, no churn"
CUST-000479,0,3290.28,Google Ads,2023-11-12,North,Low-Value,3,"Low LTV, no churn"
CUST-000480,0,4388.48,Facebook,2022-12-21,West,Low-Value,3,"Low LTV, no churn"
CUST-000481,0,8715.22,Organic,2025-01-02,East,High-Value,2,"High LTV, low churn"
CUST-000482,0,5895.26,Referral,2025-06-12,South,Low-Value,0,"Low LTV, no churn"
CUST-000483,0,1317.36,Referral,2024-02-26,West,Medium-Value,1,"Low LTV, no churn"
CUST-000484,0,1806.36,Google Ads,2024-03-10,West,Low-Value,3,"Low LTV, no churn"
CUST-000485,0,3077.89,Organic,2023-01-16,West,High-Value,3,"Low LTV, no churn"
CUST-000486,1,3254.85,Google Ads,2025-06-21,North,Low-Value,3,"Low LTV, high churn risk"
CUST-000487,0,8351.14,Organic,2023-02-20,East,Medium-Value,2,"High LTV, low churn"
CUST-000488,0,170.2,Google Ads,2024-06-17,East,High-Value,3,"Low LTV, no churn"
CUST-000489,0,2587.32,Google Ads,2024-10-10,East,High-Value,3,"Low LTV, no churn"
CUST-000490,1,6076.99,Referral,2023-10-20,South,High-Value,2,"Low LTV, high churn risk"
CUST-000491,0,6427.13,Referral,2025-04-03,South,Medium-Value,2,"Low LTV, no churn"
CUST-000492,0,172.23,Facebook,2023-05-08,East,High-Value,3,"Low LTV, no churn"
CUST-000493,0,7599.89,Google Ads,2023-03-03,East,Medium-Value,2,"High LTV, low churn"
CUST-000494,1,4156.86,Google Ads,2022-09-17,West,Medium-Value,1,"Low LTV, high churn risk"
CUST-000495,0,653.5,Facebook,2024-02-22,North,Medium-Value,1,"Low LTV, no churn"
CUST-000496,0,4682.09,Referral,2022-07-14,South,Medium-Value,1,"Low LTV, no churn"
CUST-000497,0,2891.19,Google Ads,2024-02-25,South,High-Value,3,"Low LTV, no churn"
CUST-000498,0,1815.19,Facebook,2024-08-24,East,High-Value,3,"Low LTV, no churn"
CUST-000499,0,7614.79,Facebook,2023-05-07,South,Medium-Value,2,"High LTV, low churn"
CUST-000500,0,8482.66,Facebook,2024-04-19,West,High-Value,2,"High LTV, low churn"
CUST-000501,0,3809.12,Referral,2023-06-01,East,Low-Value,3,"Low LTV, no churn"
CUST-000502,0,3570.19,Google Ads,2024-12-21,West,High-Value,3,"Low LTV, no churn"
CUST-000503,0,2573.83,Facebook,2023-05-02,East,Medium-Value,1,"Low LTV, no churn"
CUST-000504,0,1363.73,Referral,2024-02-16,South,Medium-Value,1,"Low LTV, no churn"
CUST-000505,1,2953.71,Organic,2023-08-18,North,Low-Value,3,"Low LTV, high churn risk"
CUST-000506,0,6980.16,Organic,2025-05-04,West,Low-Value,0,"Low LTV, no churn"
CUST-000507,0,3373.57,Organic,2024-11-19,South,Low-Value,3,"Low LTV, no churn"
CUST-000508,0,7677.98,Facebook,2022-09-19,West,High-Value,2,"High LTV, low churn"
CUST-000509,0,4361.06,Google Ads,2023-05-29,West,Medium-Value,1,"Low LTV, no churn"
CUST-000510,0,3033.37,Referral,2022-12-17,East,Low-Value,3,"Low LTV, no churn"
CUST-000511,0,5235.37,Facebook,2022-08-08,North,High-Value,2,"Low LTV, no churn"
CUST-000512,0,5797.52,Google Ads,2023-11-06,East,Low-Value,0,"Low LTV, no churn"
CUST-000513,0,8997.54,Facebook,2022-08-09,North,Low-Value,0,"High LTV, low churn"
CUST-000514,0,823.67,Google Ads,2024-12-13,East,Low-Value,3,"Low LTV, no churn"
CUST-000515,0,3925.59,Organic,2023-06-28,West,High-Value,3,"Low LTV, no churn"
CUST-000516,0,5446.87,Google Ads,2023-10-13,East,Medium-Value,2,"Low LTV, no churn"
CUST-000517,0,3570.15,Google Ads,2024-08-07,South,Low-Value,3,"Low LTV, no churn"
CUST-000518,0,2082.4,Organic,2023-08-25,North,Low-Value,3,"Low LTV, no churn"
CUST-000519,0,1193.17,Facebook,2023-09-22,South,Medium-Value,1,"Low LTV, no churn"
CUST-000520,0,8883.12,Facebook,2023-01-08,West,High-Value,2,"High LTV, low churn"
CUST-000521,0,1808.09,Referral,2023-02-01,North,High-Value,3,"Low LTV, no churn"
CUST-000522,0,9527.2,Facebook,2022-10-15,West,Low-Value,0,"High LTV, low churn"
CUST-000523,0,3411.65,Facebook,2024-09-22,West,Medium-Value,1,"Low LTV, no churn"
CUST-000524,0,7768.93,Referral,2025-02-06,North,High-Value,2,"High LTV, low churn"
CUST-000525,0,5596.56,Facebook,2025-05-09,North,High-Value,2,"Low LTV, no churn"
CUST-000526,0,2314.48,Organic,2024-01-12,West,High-Value,3,"Low LTV, no churn"
CUST-000527,0,7619.9,Google Ads,2022-11-10,West,High-Value,2,"High LTV, low churn"
CUST-000528,0,5968.46,Google Ads,2023-12-31,West,High-Value,2,"Low LTV, no churn"
CUST-000529,0,9536.55,Google Ads,2023-12-25,North,High-Value,2,"High LTV, low churn"
CUST-000530,0,7034.61,Referral,2024-04-27,South,Medium-Value,2,"High LTV, low churn"
CUST-000531,0,1022.79,Google Ads,2024-09-26,East,Medium-Value,1,"Low LTV, no churn"
CUST-000532,0,9146.86,Google Ads,2022-12-17,North,Low-Value,0,"High LTV, low churn"
CUST-000533,0,580.4,Google Ads,2023-04-14,North,High-Value,3,"Low LTV, no churn"
CUST-000534,0,614.34,Google Ads,2024-08-22,South,High-Value,3,"Low LTV, no churn"
CUST-000535,0,5345.6,Facebook,2024-07-03,West,Low-Value,0,"Low LTV, no churn"
CUST-000536,1,7156.06,Google Ads,2023-05-16,North,High-Value,2,"High LTV, high churn risk"
